iec_path,fc,cdc,modbus_type,modbus_address,modbus_device_id,enabled,description
IED_E03BCU/CTRL/GGIO1.SPCSO58.stVal,ST,SPC,discrete_input,478,1,1,SPC indicator
IED_E03BCU/CTRL/GGIO1.SPCSO59.Oper.ctlVal,CO,SPC,coil,479,1,1,SPC command
IED_E03BCU/CTRL/GGIO1.SPCSO59.stVal,ST,SPC,discrete_input,480,1,1,SPC indicator
IED_E03BCU/CTRL/GGIO1.SPCSO60.Oper.ctlVal,CO,SPC,coil,481,1,1,SPC command
IED_E03BCU/CTRL/GGIO1.SPCSO60.stVal,ST,SPC,discrete_input,482,1,1,SPC indicator
IED_E03BCU/CTRL/GGIO1.SPCSO61.Oper.ctlVal,CO,SPC,coil,483,1,1,SPC command
IED_E03BCU/CTRL/GGIO1.SPCSO61.stVal,ST,SPC,discrete_input,484,1,1,SPC indicator
IED_E03BCU/CTRL/GGIO1.SPCSO62.Oper.ctlVal,CO,SPC,coil,485,1,1,SPC command
IED_E03BCU/CTRL/GGIO1.SPCSO62.stVal,ST,SPC,discrete_input,486,1,1,SPC indicator
IED_E03BCU/CTRL/GGIO1.SPCSO63.Oper.ctlVal,CO,SPC,coil,487,1,1,SPC command
IED_E03BCU/CTRL/GGIO1.SPCSO63.stVal,ST,SPC,discrete_input,488,1,1,SPC indicator
IED_E03BCU/CTRL/GGIO1.SPCSO64.Oper.ctlVal,CO,SPC,coil,489,1,1,SPC command
IED_E03BCU/CTRL/GGIO1.SPCSO64.stVal,ST,SPC,discrete_input,490,1,1,SPC indicator
IED_E03BCU/CTRL/LLN0.LEDRs.Oper.ctlVal,CO,SPC,coil,491,1,1,SPC command
IED_E03BCU/CTRL/LLN0.LEDRs.stVal,ST,SPC,discrete_input,492,1,1,SPC indicator
IED_E03BCU/CTRL/LLN0.Loc.stVal,ST,SPS,discrete_input,493,1,1,SPS indicator
IED_E04BCU/CTRL/GGIO1.SPCSO1.Oper.ctlVal,CO,SPC,coil,494,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO1.stVal,ST,SPC,discrete_input,495,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO2.Oper.ctlVal,CO,SPC,coil,496,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO2.stVal,ST,SPC,discrete_input,497,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO3.Oper.ctlVal,CO,SPC,coil,498,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO3.stVal,ST,SPC,discrete_input,499,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO4.Oper.ctlVal,CO,SPC,coil,500,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO4.stVal,ST,SPC,discrete_input,501,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO5.Oper.ctlVal,CO,SPC,coil,502,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO5.stVal,ST,SPC,discrete_input,503,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO6.Oper.ctlVal,CO,SPC,coil,504,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO6.stVal,ST,SPC,discrete_input,505,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO7.Oper.ctlVal,CO,SPC,coil,506,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO7.stVal,ST,SPC,discrete_input,507,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO8.Oper.ctlVal,CO,SPC,coil,508,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO8.stVal,ST,SPC,discrete_input,509,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO9.Oper.ctlVal,CO,SPC,coil,510,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO9.stVal,ST,SPC,discrete_input,511,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO10.Oper.ctlVal,CO,SPC,coil,512,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO10.stVal,ST,SPC,discrete_input,513,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO11.Oper.ctlVal,CO,SPC,coil,514,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO11.stVal,ST,SPC,discrete_input,515,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO12.Oper.ctlVal,CO,SPC,coil,516,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO12.stVal,ST,SPC,discrete_input,517,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO13.Oper.ctlVal,CO,SPC,coil,518,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO13.stVal,ST,SPC,discrete_input,519,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO14.Oper.ctlVal,CO,SPC,coil,520,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO14.stVal,ST,SPC,discrete_input,521,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO15.Oper.ctlVal,CO,SPC,coil,522,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO15.stVal,ST,SPC,discrete_input,523,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO16.Oper.ctlVal,CO,SPC,coil,524,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO16.stVal,ST,SPC,discrete_input,525,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO17.Oper.ctlVal,CO,SPC,coil,526,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO17.stVal,ST,SPC,discrete_input,527,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO18.Oper.ctlVal,CO,SPC,coil,528,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO18.stVal,ST,SPC,discrete_input,529,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO19.Oper.ctlVal,CO,SPC,coil,530,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO19.stVal,ST,SPC,discrete_input,531,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO20.Oper.ctlVal,CO,SPC,coil,532,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO20.stVal,ST,SPC,discrete_input,533,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO21.Oper.ctlVal,CO,SPC,coil,534,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO21.stVal,ST,SPC,discrete_input,535,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO22.Oper.ctlVal,CO,SPC,coil,536,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO22.stVal,ST,SPC,discrete_input,537,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO23.Oper.ctlVal,CO,SPC,coil,538,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO23.stVal,ST,SPC,discrete_input,539,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO24.Oper.ctlVal,CO,SPC,coil,540,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO24.stVal,ST,SPC,discrete_input,541,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO25.Oper.ctlVal,CO,SPC,coil,542,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO25.stVal,ST,SPC,discrete_input,543,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO26.Oper.ctlVal,CO,SPC,coil,544,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO26.stVal,ST,SPC,discrete_input,545,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO27.Oper.ctlVal,CO,SPC,coil,546,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO27.stVal,ST,SPC,discrete_input,547,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO28.Oper.ctlVal,CO,SPC,coil,548,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO28.stVal,ST,SPC,discrete_input,549,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO29.Oper.ctlVal,CO,SPC,coil,550,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO29.stVal,ST,SPC,discrete_input,551,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO30.Oper.ctlVal,CO,SPC,coil,552,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO30.stVal,ST,SPC,discrete_input,553,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO31.Oper.ctlVal,CO,SPC,coil,554,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO31.stVal,ST,SPC,discrete_input,555,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO32.Oper.ctlVal,CO,SPC,coil,556,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO32.stVal,ST,SPC,discrete_input,557,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO33.Oper.ctlVal,CO,SPC,coil,558,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO33.stVal,ST,SPC,discrete_input,559,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO34.Oper.ctlVal,CO,SPC,coil,560,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO34.stVal,ST,SPC,discrete_input,561,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO37.Oper.ctlVal,CO,SPC,coil,562,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO37.stVal,ST,SPC,discrete_input,563,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO38.Oper.ctlVal,CO,SPC,coil,564,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO38.stVal,ST,SPC,discrete_input,565,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO39.Oper.ctlVal,CO,SPC,coil,566,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO39.stVal,ST,SPC,discrete_input,567,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO40.Oper.ctlVal,CO,SPC,coil,568,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO40.stVal,ST,SPC,discrete_input,569,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO41.Oper.ctlVal,CO,SPC,coil,570,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO41.stVal,ST,SPC,discrete_input,571,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO42.Oper.ctlVal,CO,SPC,coil,572,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO42.stVal,ST,SPC,discrete_input,573,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO43.Oper.ctlVal,CO,SPC,coil,574,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO43.stVal,ST,SPC,discrete_input,575,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO44.Oper.ctlVal,CO,SPC,coil,576,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO44.stVal,ST,SPC,discrete_input,577,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO45.Oper.ctlVal,CO,SPC,coil,578,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO45.stVal,ST,SPC,discrete_input,579,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO46.Oper.ctlVal,CO,SPC,coil,580,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO46.stVal,ST,SPC,discrete_input,581,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO47.Oper.ctlVal,CO,SPC,coil,582,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO47.stVal,ST,SPC,discrete_input,583,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO48.Oper.ctlVal,CO,SPC,coil,584,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO48.stVal,ST,SPC,discrete_input,585,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO49.Oper.ctlVal,CO,SPC,coil,586,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO49.stVal,ST,SPC,discrete_input,587,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO50.Oper.ctlVal,CO,SPC,coil,588,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO50.stVal,ST,SPC,discrete_input,589,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO51.Oper.ctlVal,CO,SPC,coil,590,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO51.stVal,ST,SPC,discrete_input,591,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO52.Oper.ctlVal,CO,SPC,coil,592,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO52.stVal,ST,SPC,discrete_input,593,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO53.Oper.ctlVal,CO,SPC,coil,594,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO53.stVal,ST,SPC,discrete_input,595,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO54.Oper.ctlVal,CO,SPC,coil,596,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO54.stVal,ST,SPC,discrete_input,597,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO55.Oper.ctlVal,CO,SPC,coil,598,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO55.stVal,ST,SPC,discrete_input,599,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO56.Oper.ctlVal,CO,SPC,coil,600,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO56.stVal,ST,SPC,discrete_input,601,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO57.Oper.ctlVal,CO,SPC,coil,602,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO57.stVal,ST,SPC,discrete_input,603,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO58.Oper.ctlVal,CO,SPC,coil,604,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO58.stVal,ST,SPC,discrete_input,605,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO59.Oper.ctlVal,CO,SPC,coil,606,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO59.stVal,ST,SPC,discrete_input,607,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO60.Oper.ctlVal,CO,SPC,coil,608,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO60.stVal,ST,SPC,discrete_input,609,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO61.Oper.ctlVal,CO,SPC,coil,610,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO61.stVal,ST,SPC,discrete_input,611,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO62.Oper.ctlVal,CO,SPC,coil,612,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO62.stVal,ST,SPC,discrete_input,613,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO63.Oper.ctlVal,CO,SPC,coil,614,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO63.stVal,ST,SPC,discrete_input,615,1,1,SPC indicator
IED_E04BCU/CTRL/GGIO1.SPCSO64.Oper.ctlVal,CO,SPC,coil,616,1,1,SPC command
IED_E04BCU/CTRL/GGIO1.SPCSO64.stVal,ST,SPC,discrete_input,617,1,1,SPC indicator
IED_E04BCU/CTRL/LLN0.LEDRs.Oper.ctlVal,CO,SPC,coil,618,1,1,SPC command
IED_E04BCU/CTRL/LLN0.LEDRs.stVal,ST,SPC,discrete_input,619,1,1,SPC indicator
IED_E04BCU/CTRL/LLN0.Loc.stVal,ST,SPS,discrete_input,620,1,1,SPS indicator

